8a0c3340-41bf-4a69-bff6-80a944b150f9,2014-02-23T22:11:15.620733,2018-05-30T14:07:35.596555,1,10285-accidentele-de-munca-conditiile-de-munca,"Accidentele de muncă, condiţiile de muncă","{'description': 'Biroul Naţional de Statistică (BNS) este autoritatea administrativă centrală care conduce şi coordonează activitatea în domeniul statisticii din ţară. Biroul Naţional de Statistică asigură autorităţile publice centrale şi locale, mediul de afaceri, cercetarea ştiinţifică, mediul academic universitar, mass-media, publicul în sens larg, şi alte categorii de utilizatori, inclusiv organizaţiile şi organismele internaţionale după caz, cu date şi informaţii statistice de calitate şi la timp, cu privire la situaţia socială şi economică a ţării.', 'created': '2014-02-23T23:59:00.117656', 'title': 'Biroul Naţional de Statistică', 'name': '1162-biroul-national-de-statistica', 'revision_timestamp': '2014-02-23T21:59:00.085920', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/Logo%20%282%29.png', 'revision_id': '74da6ce7-97c1-4be5-9cbe-9f8cd2646192', 'type': 'organization', 'id': '1162', 'approval_status': 'approved'}",1162-biroul-national-de-statistica,Biroul Naţional de Statistică
196edc8e-0a78-4c43-b277-ef5773d6a112,2014-02-23T22:11:15.891413,2018-04-23T13:48:50.452183,2,10292-raport-privind-transparenta-in-procesul-decizional-a-ministerului-justitiei,Raport privind transparenţa în procesul decizional a Ministerului Justiţiei,"{'description': 'Ministerul Justiţiei este organul central de specialitate al administraţiei publice, cu personalitate juridică, în subordinea Guvernului. Ministerul dispune de ştampilă cu Stema de Stat şi denumirea sa în limba de stat, precum şi de conturi trezoreriale, de mijloace financiare şi materiale.  \r\n  \r\nMinisterul exercită conducerea, coordonarea şi controlul în domeniile de competenţă, realizează politica statului în domeniul justiţiei şi drepturilor omului, contribuie la menţinerea stabilităţii şi calităţii cadrului normativ, la armonizarea acestuia cu standardele internaţionale, veghează asupra respectării principiului supremaţiei legii.\r\n', 'created': '2014-02-23T23:59:02.571578', 'title': 'Ministerul Justiţiei', 'name': '1137-ministerul-justitiei', 'revision_timestamp': '2014-02-23T21:59:02.541228', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/stema_RM_10.jpg', 'revision_id': '9c0caffd-b629-4103-9ae8-6b6e8bd7616b', 'type': 'organization', 'id': '1137', 'approval_status': 'approved'}",1137-ministerul-justitiei,Ministerul Justiţiei
005dd05d-226e-4da6-a742-839e00d70490,2014-02-23T22:11:16.230939,2021-08-09T06:33:37.050912,9,10414-date-privind-balanta-anuala-a-patrimoniului-public-al-apc-autoritatilor-publice-centrale,Date privind balanţa anuală a patrimoniului public al APC (autorităţilor publice centrale),"{'description': 'Agenţia Proprietăţii Publice, organ central al administraţiei publice în subordinea Ministerului Economiei, este abilitată cu administrarea şi deetatizarea proprietăţii publice şi exercită funcţiile de proprietar al patrimoniului ce aparţine statului,  în modul stabilit şi în limitele competenţelor atribuite.  \r\nAgenţia Proprietăţii Publice are misiunea de a asigura administrarea şi deetatizarea proprietăţii publice în limita competenţelor atribuite prin lege şi anume: atragerea investiţiilor prin intermediul parteneriatelor public – private, organizarea şi realizarea programelor de privatizare, asigurarea procesului de postprivatizare, ţinerea evidenţei patrimoniului public, apărării dreptului de proprietate a statului, conform domeniilor sale de activitate şi exercitarea funcţiilor de proprietar al patrimoniului ce aparţine statului, în limitele competenţelor atribuite. \r\n', 'created': '2014-02-23T23:58:59.619900', 'title': 'Agenția Proprietății Publice', 'name': '1167-agentia-proprietatii-publice', 'revision_timestamp': '2014-02-23T21:58:59.590224', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/stema_RM_6.jpg', 'revision_id': '21d52f90-383d-4b19-b61b-9bb4106ba579', 'type': 'organization', 'id': '1167', 'approval_status': 'approved'}",1167-agentia-proprietatii-publice,Agenția Proprietății Publice
de10bb18-81d2-4bfa-b773-6ba06e35f926,2014-02-23T22:11:16.626327,2021-08-09T06:30:13.651502,9,10415-date-privind-balanta-anuala-a-patrimoniului-public-al-apl-autoritatilor-publice-locale,Date privind balanţa anuală a patrimoniului public al APL (autorităţilor publice locale),"{'description': 'Agenţia Proprietăţii Publice, organ central al administraţiei publice în subordinea Ministerului Economiei, este abilitată cu administrarea şi deetatizarea proprietăţii publice şi exercită funcţiile de proprietar al patrimoniului ce aparţine statului,  în modul stabilit şi în limitele competenţelor atribuite.  \r\nAgenţia Proprietăţii Publice are misiunea de a asigura administrarea şi deetatizarea proprietăţii publice în limita competenţelor atribuite prin lege şi anume: atragerea investiţiilor prin intermediul parteneriatelor public – private, organizarea şi realizarea programelor de privatizare, asigurarea procesului de postprivatizare, ţinerea evidenţei patrimoniului public, apărării dreptului de proprietate a statului, conform domeniilor sale de activitate şi exercitarea funcţiilor de proprietar al patrimoniului ce aparţine statului, în limitele competenţelor atribuite. \r\n', 'created': '2014-02-23T23:58:59.619900', 'title': 'Agenția Proprietății Publice', 'name': '1167-agentia-proprietatii-publice', 'revision_timestamp': '2014-02-23T21:58:59.590224', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/stema_RM_6.jpg', 'revision_id': '21d52f90-383d-4b19-b61b-9bb4106ba579', 'type': 'organization', 'id': '1167', 'approval_status': 'approved'}",1167-agentia-proprietatii-publice,Agenția Proprietății Publice
ac6df24d-8527-4da5-b099-a4dda4a2bbad,2014-02-23T22:11:16.948890,2014-02-24T08:29:44.188278,1,10416-lista-centrelor-de-sanatate-publica-acreditate,Lista Centrelor de Sănătate Publică Acreditate,"{'description': 'Ministerul Sănătăţii este organul central de specialitate al administraţiei publice în domeniul sănătăţii, fiind subordonat Guvernului. Misiunea Ministerului este îmbunătăţirea sănătăţii publice prin consolidarea sistemului de sănătate, asigurarea accesului echitabil la servicii de sănătate de calitate şi cost-eficiente, protecţia împotriva riscurilor financiare asociate cu serviciile de sănătate, îmbunătăţirea receptivităţii sistemului la necesităţile, preferinţele şi aşteptările adecvate ale populaţiei, precum şi susţinerea şi promovarea intervenţiilor de prevenţie, protecţie, promovare a sănătăţii şi prin oferirea posibilităţilor de alegere a unui mod de viaţă sănătos. Ministerul este persoană juridică de drept public, dispune de ştampilă cu imaginea Stemei de Stat a Republicii Moldova cu denumirea sa, precum şi de conturi trezoreriale. În activitatea sa Ministerul se călăuzeşte de Constituţia Republicii Moldova şi de alte acte normative, decretele Preşedintelui Republicii Moldova, ordonanţele, hotărîrile şi dispoziţiile Guvernului, precum şi de prevederile prezentului Regulament.', 'created': '2014-02-23T23:59:02.979440', 'title': 'Ministerul Sănătăţii', 'name': '1133-ministerul-sanatatii', 'revision_timestamp': '2014-02-23T21:59:02.948830', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/stema_RM_0.jpg', 'revision_id': '9af663a5-0801-4c12-8120-99b30e27e43c', 'type': 'organization', 'id': '1133', 'approval_status': 'approved'}",1133-ministerul-sanatatii,Ministerul Sănătăţii
df26be85-99eb-4114-adbf-aee3ee616b5e,2014-02-23T22:11:17.212201,2014-02-24T08:27:55.175580,1,10417-lista-institutiilor-medico-sanitare-private-care-au-fost-acreditate-conditionat-pe-termen-de-6,Lista instituţiilor medico-sanitare private care au fost acreditate condiţionat pe termen de 6 luni fără eliberarea certificatului de acreditare,"{'description': 'Ministerul Sănătăţii este organul central de specialitate al administraţiei publice în domeniul sănătăţii, fiind subordonat Guvernului. Misiunea Ministerului este îmbunătăţirea sănătăţii publice prin consolidarea sistemului de sănătate, asigurarea accesului echitabil la servicii de sănătate de calitate şi cost-eficiente, protecţia împotriva riscurilor financiare asociate cu serviciile de sănătate, îmbunătăţirea receptivităţii sistemului la necesităţile, preferinţele şi aşteptările adecvate ale populaţiei, precum şi susţinerea şi promovarea intervenţiilor de prevenţie, protecţie, promovare a sănătăţii şi prin oferirea posibilităţilor de alegere a unui mod de viaţă sănătos. Ministerul este persoană juridică de drept public, dispune de ştampilă cu imaginea Stemei de Stat a Republicii Moldova cu denumirea sa, precum şi de conturi trezoreriale. În activitatea sa Ministerul se călăuzeşte de Constituţia Republicii Moldova şi de alte acte normative, decretele Preşedintelui Republicii Moldova, ordonanţele, hotărîrile şi dispoziţiile Guvernului, precum şi de prevederile prezentului Regulament.', 'created': '2014-02-23T23:59:02.979440', 'title': 'Ministerul Sănătăţii', 'name': '1133-ministerul-sanatatii', 'revision_timestamp': '2014-02-23T21:59:02.948830', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/stema_RM_0.jpg', 'revision_id': '9af663a5-0801-4c12-8120-99b30e27e43c', 'type': 'organization', 'id': '1133', 'approval_status': 'approved'}",1133-ministerul-sanatatii,Ministerul Sănătăţii
d9f7ded2-27d8-4ef1-9a81-d9a436d4aa2a,2014-02-23T22:11:17.458310,2014-02-24T08:24:17.590300,1,10418-lista-institutiilor-medico-sanitare-private-care-au-fost-acreditate-conditionat-pe-termen-de-6,Lista instituţiilor medico-sanitare private care au fost acreditate condiţionat pe termen de 6 luni fără eliberarea certificatului de acreditare,"{'description': 'Ministerul Sănătăţii este organul central de specialitate al administraţiei publice în domeniul sănătăţii, fiind subordonat Guvernului. Misiunea Ministerului este îmbunătăţirea sănătăţii publice prin consolidarea sistemului de sănătate, asigurarea accesului echitabil la servicii de sănătate de calitate şi cost-eficiente, protecţia împotriva riscurilor financiare asociate cu serviciile de sănătate, îmbunătăţirea receptivităţii sistemului la necesităţile, preferinţele şi aşteptările adecvate ale populaţiei, precum şi susţinerea şi promovarea intervenţiilor de prevenţie, protecţie, promovare a sănătăţii şi prin oferirea posibilităţilor de alegere a unui mod de viaţă sănătos. Ministerul este persoană juridică de drept public, dispune de ştampilă cu imaginea Stemei de Stat a Republicii Moldova cu denumirea sa, precum şi de conturi trezoreriale. În activitatea sa Ministerul se călăuzeşte de Constituţia Republicii Moldova şi de alte acte normative, decretele Preşedintelui Republicii Moldova, ordonanţele, hotărîrile şi dispoziţiile Guvernului, precum şi de prevederile prezentului Regulament.', 'created': '2014-02-23T23:59:02.979440', 'title': 'Ministerul Sănătăţii', 'name': '1133-ministerul-sanatatii', 'revision_timestamp': '2014-02-23T21:59:02.948830', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/stema_RM_0.jpg', 'revision_id': '9af663a5-0801-4c12-8120-99b30e27e43c', 'type': 'organization', 'id': '1133', 'approval_status': 'approved'}",1133-ministerul-sanatatii,Ministerul Sănătăţii
f6a3e484-36fb-4856-9e1d-e4ca7df3c119,2014-02-23T22:11:17.746563,2014-02-24T08:22:54.799675,1,10419-lista-institutiilor-medico-sanitare-private-acreditate,Lista instituţiilor medico-sanitare private acreditate,"{'description': 'Ministerul Sănătăţii este organul central de specialitate al administraţiei publice în domeniul sănătăţii, fiind subordonat Guvernului. Misiunea Ministerului este îmbunătăţirea sănătăţii publice prin consolidarea sistemului de sănătate, asigurarea accesului echitabil la servicii de sănătate de calitate şi cost-eficiente, protecţia împotriva riscurilor financiare asociate cu serviciile de sănătate, îmbunătăţirea receptivităţii sistemului la necesităţile, preferinţele şi aşteptările adecvate ale populaţiei, precum şi susţinerea şi promovarea intervenţiilor de prevenţie, protecţie, promovare a sănătăţii şi prin oferirea posibilităţilor de alegere a unui mod de viaţă sănătos. Ministerul este persoană juridică de drept public, dispune de ştampilă cu imaginea Stemei de Stat a Republicii Moldova cu denumirea sa, precum şi de conturi trezoreriale. În activitatea sa Ministerul se călăuzeşte de Constituţia Republicii Moldova şi de alte acte normative, decretele Preşedintelui Republicii Moldova, ordonanţele, hotărîrile şi dispoziţiile Guvernului, precum şi de prevederile prezentului Regulament.', 'created': '2014-02-23T23:59:02.979440', 'title': 'Ministerul Sănătăţii', 'name': '1133-ministerul-sanatatii', 'revision_timestamp': '2014-02-23T21:59:02.948830', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/stema_RM_0.jpg', 'revision_id': '9af663a5-0801-4c12-8120-99b30e27e43c', 'type': 'organization', 'id': '1133', 'approval_status': 'approved'}",1133-ministerul-sanatatii,Ministerul Sănătăţii
eb242211-c82d-4c4d-bdc8-6d74fe153cad,2014-02-23T22:11:18.043924,2014-02-24T08:18:03.537800,1,10420-lista-institutiilor-medico-sanitare-private-evaluate-dar-neacreditate,"Lista instituţiilor medico-sanitare private evaluate, dar neacreditate","{'description': 'Ministerul Sănătăţii este organul central de specialitate al administraţiei publice în domeniul sănătăţii, fiind subordonat Guvernului. Misiunea Ministerului este îmbunătăţirea sănătăţii publice prin consolidarea sistemului de sănătate, asigurarea accesului echitabil la servicii de sănătate de calitate şi cost-eficiente, protecţia împotriva riscurilor financiare asociate cu serviciile de sănătate, îmbunătăţirea receptivităţii sistemului la necesităţile, preferinţele şi aşteptările adecvate ale populaţiei, precum şi susţinerea şi promovarea intervenţiilor de prevenţie, protecţie, promovare a sănătăţii şi prin oferirea posibilităţilor de alegere a unui mod de viaţă sănătos. Ministerul este persoană juridică de drept public, dispune de ştampilă cu imaginea Stemei de Stat a Republicii Moldova cu denumirea sa, precum şi de conturi trezoreriale. În activitatea sa Ministerul se călăuzeşte de Constituţia Republicii Moldova şi de alte acte normative, decretele Preşedintelui Republicii Moldova, ordonanţele, hotărîrile şi dispoziţiile Guvernului, precum şi de prevederile prezentului Regulament.', 'created': '2014-02-23T23:59:02.979440', 'title': 'Ministerul Sănătăţii', 'name': '1133-ministerul-sanatatii', 'revision_timestamp': '2014-02-23T21:59:02.948830', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/stema_RM_0.jpg', 'revision_id': '9af663a5-0801-4c12-8120-99b30e27e43c', 'type': 'organization', 'id': '1133', 'approval_status': 'approved'}",1133-ministerul-sanatatii,Ministerul Sănătăţii
3b868097-82c6-425d-a1ba-0523caf597dd,2014-02-23T22:11:18.537421,2014-02-24T08:16:26.205591,1,10421-lista-institutiilor-medico-sanitare-publice-care-au-fost-acreditate-conditionat-pe-termen-de-6,Lista instituţiilor medico-sanitare publice care au fost acreditate condiţionat pe termen de 6 luni fără eliberarea certificatului de acreditare,"{'description': 'Ministerul Sănătăţii este organul central de specialitate al administraţiei publice în domeniul sănătăţii, fiind subordonat Guvernului. Misiunea Ministerului este îmbunătăţirea sănătăţii publice prin consolidarea sistemului de sănătate, asigurarea accesului echitabil la servicii de sănătate de calitate şi cost-eficiente, protecţia împotriva riscurilor financiare asociate cu serviciile de sănătate, îmbunătăţirea receptivităţii sistemului la necesităţile, preferinţele şi aşteptările adecvate ale populaţiei, precum şi susţinerea şi promovarea intervenţiilor de prevenţie, protecţie, promovare a sănătăţii şi prin oferirea posibilităţilor de alegere a unui mod de viaţă sănătos. Ministerul este persoană juridică de drept public, dispune de ştampilă cu imaginea Stemei de Stat a Republicii Moldova cu denumirea sa, precum şi de conturi trezoreriale. În activitatea sa Ministerul se călăuzeşte de Constituţia Republicii Moldova şi de alte acte normative, decretele Preşedintelui Republicii Moldova, ordonanţele, hotărîrile şi dispoziţiile Guvernului, precum şi de prevederile prezentului Regulament.', 'created': '2014-02-23T23:59:02.979440', 'title': 'Ministerul Sănătăţii', 'name': '1133-ministerul-sanatatii', 'revision_timestamp': '2014-02-23T21:59:02.948830', 'is_organization': True, 'state': 'active', 'image_url': 'http://date.gov.md/sites/default/files/organizations/stema_RM_0.jpg', 'revision_id': '9af663a5-0801-4c12-8120-99b30e27e43c', 'type': 'organization', 'id': '1133', 'approval_status': 'approved'}",1133-ministerul-sanatatii,Ministerul Sănătăţii
