2155bf0b-1843-498f-94c3-2458721a14c5,2020-06-28T00:00:54.114684,2020-06-28T00:00:57.279407,2,active-cemeteries,Active Cemeteries,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
e7bb9ece-7745-42c5-846a-078cdfbc456b,2020-05-14T09:31:54.121250,2022-04-11T05:11:12.014269,1,adoption-applications-processed-by-gia,Adoption Applications Processed by GIA,"{'description': '', 'created': '2015-05-19T01:11:35.114845', 'title': 'Ministry of Social and Family Development', 'name': 'ministry-of-social-and-family-development', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '6314ca6d-2a12-4720-826e-5a166518ceab', 'type': 'organization', 'id': '91a6c4b3-892f-4faa-8447-25ca13110b2c', 'approval_status': 'approved'}",ministry-of-social-and-family-development,Ministry of Social and Family Development
a88e5d7a-845f-47fb-a68a-0e1c383a9c0a,2021-05-10T06:30:11.818169,2023-01-11T08:27:32.681470,4,adult-protection,Adult Protection,"{'description': '', 'created': '2015-05-19T01:11:35.114845', 'title': 'Ministry of Social and Family Development', 'name': 'ministry-of-social-and-family-development', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '6314ca6d-2a12-4720-826e-5a166518ceab', 'type': 'organization', 'id': '91a6c4b3-892f-4faa-8447-25ca13110b2c', 'approval_status': 'approved'}",ministry-of-social-and-family-development,Ministry of Social and Family Development
12b6da22-be93-45c0-8226-83690556b07f,2021-05-10T09:51:02.401727,2022-04-11T12:33:25.470898,1,adult-protection-investigation,Adult Protection Investigations,"{'description': '', 'created': '2015-05-19T01:11:35.114845', 'title': 'Ministry of Social and Family Development', 'name': 'ministry-of-social-and-family-development', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '6314ca6d-2a12-4720-826e-5a166518ceab', 'type': 'organization', 'id': '91a6c4b3-892f-4faa-8447-25ca13110b2c', 'approval_status': 'approved'}",ministry-of-social-and-family-development,Ministry of Social and Family Development
3787139f-d76b-4a92-af36-1d5f48e1e70e,2018-11-07T10:31:16.081715,2021-10-02T00:01:10.379036,2,aedes-mosquito-breeding-habitats-central,Aedes Mosquito Breeding Habitats - Central,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
159ca0cc-5f36-405d-b8cd-6b01e0450617,2018-11-07T10:31:19.242984,2021-10-06T00:01:08.817148,2,aedes-mosquito-breeding-habitats-north-east,Aedes Mosquito Breeding Habitats - North East,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
18edef4a-bfd9-473b-b475-2dc142c1dd0e,2018-11-07T10:35:18.444996,2021-10-02T00:01:20.458958,2,aedes-mosquito-breeding-habitats-north-west,Aedes Mosquito Breeding Habitats - North West,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
2867167d-2d52-4350-9db2-1bbe8780bc57,2018-11-07T10:44:49.856481,2021-10-07T00:01:13.646141,2,aedes-mosquito-breeding-habitats-south-east,Aedes Mosquito Breeding Habitats - South East,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
a2742fb2-f9c2-4f1f-858b-ab5df24c6747,2018-11-07T10:36:45.411225,2021-10-02T00:01:30.959305,2,aedes-mosquito-breeding-habitats-south-west,Aedes Mosquito Breeding Habitats - South West,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
d834c50a-1e7f-4c3e-a87b-14c03164adf0,2016-05-24T10:04:59.043545,2020-02-14T00:54:58.197230,1,aed-locations,AED locations,"{'description': '', 'created': '2015-05-19T01:11:37.907839', 'title': 'Ministry of Home Affairs - Singapore Civil Defence Force', 'name': 'ministry-of-home-affairs-singapore-civil-defence-force', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': 'a2fead25-dfa9-444d-92f0-4389db2c2472', 'type': 'organization', 'id': '3e3478ef-2848-4dfc-8f74-d1c8fbfc409e', 'approval_status': 'approved'}",ministry-of-home-affairs-singapore-civil-defence-force,Ministry of Home Affairs - Singapore Civil Defence Force
da34f5cf-650b-4b01-a1d1-5d74ccd1aad1,2015-05-20T02:11:03.181451,2017-04-01T04:03:47.703630,2,after-death-facilities,After Death Facilities,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
4bf0b1c6-a862-4dc5-9b6b-7994770f1d7d,2016-04-08T00:40:31.328349,2018-03-14T00:36:20.215526,1,age-distribution-of-cars,Annual Age Distribution of Cars,"{'description': 'The Land Transport Authority (LTA) is a statutory board under the Ministry of Transport, which spearheads land transport developments in Singapore. As the agency responsible for planning, designing, building and maintaining Singapore’s land transport infrastructure and systems, we aim to bring about a greener and more inclusive public transport system, complemented by convenient options to walk and cycle from their homes or to their destinations. We leverage technology to strengthen our rail and bus infrastructure and provide exciting options for future land transport.', 'created': '2015-05-19T01:11:33.167895', 'title': 'Land Transport Authority', 'name': 'land-transport-authority', 'is_organization': True, 'state': 'active', 'image_url': 'https://www.mot.gov.sg/uploadedImages/Ministry_of_Transport/Content_Blocks/About_MOT/About_MOT/logo_LTA(1).jpg', 'revision_id': '14ac1b23-169b-49e8-bca4-a3cdb17dc59e', 'type': 'organization', 'id': '6576ba10-9d3d-4af8-998d-e8c242a984e2', 'approval_status': 'approved'}",land-transport-authority,Land Transport Authority
24a3302f-9be4-41d0-b481-66465e20c61c,2016-06-28T03:06:22.132236,2021-10-26T02:21:42.729717,6,age-of-hdb-population-by-ethnic-group-and-flat-type-in-age-groups,"Sample Household Survey: Age of HDB Resident Population, by Ethnic Group and Flat Type","{'description': '', 'created': '2015-05-19T01:11:31.403650', 'title': 'Housing and Development Board', 'name': 'housing-and-development-board', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '01cb4473-ec7a-47e9-afb4-22306cc8f530', 'type': 'organization', 'id': '64ee9e7b-4a0d-412a-bc2a-384057ececf9', 'approval_status': 'approved'}",housing-and-development-board,Housing and Development Board
20457d44-da64-4b27-8cb6-dfb554026494,2016-06-21T01:50:17.488104,2023-02-17T10:06:31.339994,1,age-specific-death-rates-annual,"Age-Specific Death Rates, Annual","{'description': '', 'created': '2015-05-19T01:11:30.733596', 'title': 'Ministry of Trade and Industry - Department of Statistics', 'name': 'ministry-of-trade-and-industry-department-of-statistics', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '9f5fa8e5-d628-4cfc-9afe-4a699aa5fe77', 'type': 'organization', 'id': '055ea990-7482-4ac5-9f8b-8f4bef4cc8f3', 'approval_status': 'approved'}",ministry-of-trade-and-industry-department-of-statistics,Ministry of Trade and Industry - Department of Statistics
105170b1-692d-4f63-8019-c058de61c720,2018-08-23T03:02:25.871879,2018-08-30T03:21:31.458298,1,age-standardised-incidence-rate-and-prevalence-rate-for-definitive-dialysis-and-transplant-patients2,Age-standardised incidence rate and prevalence rate for definitive dialysis and transplant patients,"{'description': '', 'created': '2015-05-19T01:11:31.723373', 'title': 'Health Promotion Board', 'name': 'health-promotion-board', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '06980567-ae26-4670-90c3-0debeb59dd5d', 'type': 'organization', 'id': '0f374837-9b15-44ca-90af-8eb63686a41d', 'approval_status': 'approved'}",health-promotion-board,Health Promotion Board
50c36c77-adb4-4868-aa5a-0184d33cc745,2018-08-23T02:50:19.769222,2018-08-30T03:21:44.719292,1,age-standardised-incidence-rate-of-acute-myocardial-infarction-by-gender2,Age-standardised incidence rate of acute myocardial infarction by gender,"{'description': '', 'created': '2015-05-19T01:11:31.723373', 'title': 'Health Promotion Board', 'name': 'health-promotion-board', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '06980567-ae26-4670-90c3-0debeb59dd5d', 'type': 'organization', 'id': '0f374837-9b15-44ca-90af-8eb63686a41d', 'approval_status': 'approved'}",health-promotion-board,Health Promotion Board
e1145d09-6228-4df5-a12e-c485ba7728bf,2019-11-19T06:30:24.277260,2019-11-19T06:37:08.671154,1,age-standardised-incidence-rate-of-stroke-by-gender-2014,Age-standardised incidence rate of stroke by gender,"{'description': '', 'created': '2015-05-19T01:11:31.723373', 'title': 'Health Promotion Board', 'name': 'health-promotion-board', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '06980567-ae26-4670-90c3-0debeb59dd5d', 'type': 'organization', 'id': '0f374837-9b15-44ca-90af-8eb63686a41d', 'approval_status': 'approved'}",health-promotion-board,Health Promotion Board
8445705b-fb39-426c-beff-07345a70d5e8,2018-08-23T02:57:25.023632,2018-08-30T03:21:36.950434,1,age-standardised-incidence-rate-of-the-top-three-cancers-by-gender-and-5-year-period2,Age-standardised incidence rate of the top three cancers by gender and 5-year period,"{'description': '', 'created': '2015-05-19T01:11:31.723373', 'title': 'Health Promotion Board', 'name': 'health-promotion-board', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '06980567-ae26-4670-90c3-0debeb59dd5d', 'type': 'organization', 'id': '0f374837-9b15-44ca-90af-8eb63686a41d', 'approval_status': 'approved'}",health-promotion-board,Health Promotion Board
eefc41dc-fbba-4a89-b258-8a433be9e07b,2016-07-01T08:27:12.352295,2021-04-29T04:35:08.549281,3,age-standardised-mortality-rate-for-ischaemic-heart-disease-stroke-and-cancer,"Age-Standardised Mortality Rate for Ischaemic Heart Disease, Stroke and Cancer","{'description': ""OUR VISION\r\n\r\nChampioning a healthy nation with our people - To live well, live long & with peace of mind.\r\n\r\nOUR MISSION\r\n\r\nThe Ministry's mission is to:\r\nPromote good health and reduce illness\r\nEnsure access to good and affordable healthcare\r\nPursue medical excellence\r\n\r\nOUR VALUES\r\n\r\nThe following signifies the core values that the Ministry embodies through our staff:\r\nDedication\r\nExcellence\r\nProfessionalism\r\nIntegrity\r\nCare & Compassion\r\nTeamwork"", 'created': '2015-05-19T01:11:34.559601', 'title': 'Ministry of Health', 'name': 'ministry-of-health', 'is_organization': True, 'state': 'active', 'image_url': '2019-10-30-024112.237983MOHLogo-1.svg', 'revision_id': '12e6510d-e594-4d66-ba5a-af859e0fd6c3', 'type': 'organization', 'id': '5343a8c5-de16-4985-a562-e79b85fb34ef', 'approval_status': 'approved'}",ministry-of-health,Ministry of Health
597542e5-b8cf-4795-8338-acd4d6bacc2b,2016-04-25T03:59:08.874595,2019-07-30T03:16:30.218147,1,air-accident-investigation-reports-by-date,Air Accident Investigation Reports by Date,"{'description': '', 'created': '2015-05-19T01:11:34.776858', 'title': 'Ministry of Transport', 'name': 'ministry-of-transport', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': 'ccd833e1-95a9-4a2f-815c-b491e4f47b38', 'type': 'organization', 'id': '6b9a8739-661b-4abe-8dd0-adcbc1ab6672', 'approval_status': 'approved'}",ministry-of-transport,Ministry of Transport
2bf11177-14ef-4cd7-a948-f564f7fe1798,2017-03-15T06:15:29.882367,2019-09-15T16:02:56.179566,3,air-cargo-discharged-by-region-and-country-of-origin,Total Air Cargo Discharged By Region and Country Of Origin,"{'description': '', 'created': '2015-05-19T01:11:29.625698', 'title': 'Civil Aviation Authority of Singapore', 'name': 'civil-aviation-authority-of-singapore', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': 'e6ac911c-657c-43c8-9bba-06a1f03049a2', 'type': 'organization', 'id': 'f528a5da-7ef7-4284-ae25-078edf70d6c8', 'approval_status': 'approved'}",civil-aviation-authority-of-singapore,Civil Aviation Authority of Singapore
8ce4937b-7656-4a15-9e1b-948f538f8f54,2017-09-17T09:06:07.935344,2019-08-01T16:04:39.178708,2,air-cargo-discharged-by-region-country-of-origin-monthly,Air Cargo Discharged - Total by Region and Selected Country of Origin,"{'description': '', 'created': '2015-05-19T01:11:29.625698', 'title': 'Civil Aviation Authority of Singapore', 'name': 'civil-aviation-authority-of-singapore', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': 'e6ac911c-657c-43c8-9bba-06a1f03049a2', 'type': 'organization', 'id': 'f528a5da-7ef7-4284-ae25-078edf70d6c8', 'approval_status': 'approved'}",civil-aviation-authority-of-singapore,Civil Aviation Authority of Singapore
15994d3d-ba0d-455e-b9c8-58a4fb159c6b,2015-05-20T02:11:15.994546,2019-08-05T16:07:24.052908,3,air-cargo-loaded-total-by-region-and-selected-country-of-destination,Air Cargo Loaded - Total By Region and Selected Country of Destination,"{'description': '', 'created': '2015-05-19T01:11:29.625698', 'title': 'Civil Aviation Authority of Singapore', 'name': 'civil-aviation-authority-of-singapore', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': 'e6ac911c-657c-43c8-9bba-06a1f03049a2', 'type': 'organization', 'id': 'f528a5da-7ef7-4284-ae25-078edf70d6c8', 'approval_status': 'approved'}",civil-aviation-authority-of-singapore,Civil Aviation Authority of Singapore
4a83d585-2399-4c00-9caa-dff61a115de5,2015-05-20T02:10:51.701267,2019-10-08T16:30:59.327828,3,air-passenger-arrivals-total-by-region-and-selected-country-of-embarkation,Air Passenger Arrivals - Total by Region and Selected Country of Embarkation.,"{'description': '', 'created': '2015-05-19T01:11:29.625698', 'title': 'Civil Aviation Authority of Singapore', 'name': 'civil-aviation-authority-of-singapore', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': 'e6ac911c-657c-43c8-9bba-06a1f03049a2', 'type': 'organization', 'id': 'f528a5da-7ef7-4284-ae25-078edf70d6c8', 'approval_status': 'approved'}",civil-aviation-authority-of-singapore,Civil Aviation Authority of Singapore
c8306f54-8021-4910-8d08-b2aefb483648,2015-05-20T02:11:01.225804,2020-04-25T16:15:10.986297,3,air-passenger-departures-total-by-region-and-selected-country-of-disembarkation,Air Passenger Departures - Total by Region and Selected Country of Disembarkation,"{'description': '', 'created': '2015-05-19T01:11:29.625698', 'title': 'Civil Aviation Authority of Singapore', 'name': 'civil-aviation-authority-of-singapore', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': 'e6ac911c-657c-43c8-9bba-06a1f03049a2', 'type': 'organization', 'id': 'f528a5da-7ef7-4284-ae25-078edf70d6c8', 'approval_status': 'approved'}",civil-aviation-authority-of-singapore,Civil Aviation Authority of Singapore
c178cb62-7e0d-4b53-ba22-28f9adbf7c7d,2016-05-09T07:42:19.230986,2022-11-24T08:41:31.979570,1,air-polluant-lead,Air Pollutant - Lead,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
5e55b076-5d48-4c1f-b9be-bd742504bb54,2015-05-20T02:10:47.619875,2022-11-24T08:27:48.012853,1,air-pollutant-carbon-monoxide,Air Pollutant - Carbon Monoxide  (Maximum 8-Hour Mean),"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
21facfab-8730-4244-89b7-e433d7e4322e,2015-05-20T02:11:01.485931,2022-11-24T08:23:58.526934,1,air-pollutant-nitrogen-dioxide,Air Pollutant - Nitrogen Dioxide,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
98bc64dc-d818-4c83-a962-ad39f43fb3e4,2015-05-20T02:11:03.622174,2022-11-24T08:37:18.204803,1,air-pollutant-ozone,Air Pollutant – Ozone (Maximum 8-hour Mean),"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
df04538e-7f82-4a15-a01b-a1b60aebd5d1,2015-05-20T02:10:59.513738,2022-11-24T08:20:30.717809,1,air-pollutant-particulate-matter-pm10,Air Pollutant - Particulate Matter PM10 (24-hr Mean -99th Percentile),"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
ab46d42e-6eff-451e-ae9f-0ad14027a3e4,2015-05-20T02:10:49.792860,2022-12-13T16:15:30.365134,1,air-pollutant-particulate-matter-pm2-5,Air Pollutant - Particulate Matter PM2.5,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
77140998-ac24-4b85-8a6b-9c5e13d04a2e,2015-05-20T02:11:06.436456,2022-11-24T08:25:41.149066,1,air-pollutant-sulphur-dioxide,Air Pollutant - Sulphur Dioxide,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
5c763d5c-4c25-40c6-9588-f76477f2e351,2015-05-20T02:11:01.943145,2023-08-11T09:11:55.482782,1,air-temperature-absolute-extremes-maximum,Surface Air Temperature - Monthly Absolute Extreme Maximum,"{'description': '', 'created': '2015-05-19T01:11:35.660383', 'title': 'National Environment Agency', 'name': 'national-environment-agency', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '53d35239-5cec-411b-9e17-ae9142a9e07b', 'type': 'organization', 'id': '0c554b87-60b3-4b38-95eb-e0c29c0965cb', 'approval_status': 'approved'}",national-environment-agency,National Environment Agency
de5257cf-51c5-437e-bb7a-3861f69c8a31,2019-10-09T11:38:54.952274,2019-10-09T11:38:54.952281,0,amendment-to-mp2014-above-ground-line,Amendment to MP2014 Above Ground Line,"{'description': '', 'created': '2015-05-19T01:11:40.360782', 'title': 'Urban Redevelopment Authority', 'name': 'urban-redevelopment-authority', 'is_organization': True, 'state': 'active', 'image_url': '', 'revision_id': '82d3a0a2-9e16-430b-91e5-11447e68bb50', 'type': 'organization', 'id': '5e407f8d-60f6-4bec-9761-2c5a30cde5be', 'approval_status': 'approved'}",urban-redevelopment-authority,Urban Redevelopment Authority
